TIME,TYPE,TEMPERATURE,PRESSURE,HUMIDITY
2019-06-15 09:47:46,AVG,20.35,1011.39,57.91
2019-06-15 09:48:06,AVG,20.35,1011.39,58.07
2019-06-15 09:48:26,AVG,20.35,1011.39,57.44
2019-06-15 09:48:46,AVG,20.35,1011.39,57.91
2019-06-15 09:49:06,AVG,20.35,1011.39,58.07
2019-06-15 09:49:26,AVG,20.35,1011.39,58.07
2019-06-15 09:49:46,AVG,20.35,1011.39,58.07
2019-06-15 09:50:06,AVG,20.35,1011.39,57.76
2019-06-15 09:50:26,AVG,20.35,1011.39,57.91
2019-06-15 09:50:46,AVG,20.35,1011.39,57.12
2019-06-15 09:51:06,AVG,20.35,1011.39,57.60
2019-06-15 09:51:26,AVG,20.35,1011.39,57.91
2019-06-15 09:51:46,AVG,20.35,1011.39,56.97
2019-06-15 09:52:06,AVG,20.35,1011.39,57.91
2019-06-15 09:52:26,AVG,20.35,1011.39,57.91
2019-06-15 09:52:46,AVG,20.35,1011.39,57.91
2019-06-15 09:53:06,AVG,20.35,1011.39,58.23
2019-06-15 09:53:26,AVG,20.35,1011.39,58.07
2019-06-15 09:53:46,AVG,20.35,1011.39,57.76
2019-06-15 09:54:06,AVG,20.35,1011.39,57.76
2019-06-15 09:54:26,AVG,20.35,1011.39,56.81
2019-06-15 09:54:46,AVG,20.35,1011.39,58.07
2019-06-15 09:55:06,AVG,20.35,1011.39,57.91
2019-06-15 09:55:26,AVG,20.35,1011.39,57.91
2019-06-15 09:55:46,AVG,20.35,1011.39,57.76
2019-06-15 09:56:06,AVG,20.35,1011.39,57.91
2019-06-15 09:56:26,AVG,20.35,1011.39,58.07
2019-06-15 09:56:46,AVG,20.35,1011.39,57.91
2019-06-15 09:57:06,AVG,20.35,1011.39,57.91
2019-06-15 09:57:26,AVG,20.35,1011.39,57.28
2019-06-15 09:57:46,AVG,20.35,1011.39,57.91
2019-06-15 09:58:06,AVG,20.35,1011.39,58.07
2019-06-15 09:58:26,AVG,20.35,1011.39,58.07
2019-06-15 09:58:46,AVG,20.35,1011.39,58.07
2019-06-15 09:59:06,AVG,20.35,1011.39,58.07
2019-06-15 09:59:26,AVG,20.35,1011.39,58.23
2019-06-15 09:59:46,AVG,20.35,1011.39,58.07
2019-06-15 10:00:06,AVG,20.35,1011.39,58.07
2019-06-15 10:00:26,AVG,20.35,1011.39,57.91
2019-06-15 10:00:46,AVG,20.35,1011.39,57.91
2019-06-15 10:01:06,AVG,20.35,1011.39,57.76
2019-06-15 10:01:26,AVG,20.35,1011.39,57.60
2019-06-15 10:01:46,AVG,20.35,1011.39,57.60
2019-06-15 10:02:06,AVG,20.35,1011.39,57.60
2019-06-15 10:02:26,AVG,20.35,1011.39,57.60
2019-06-15 10:02:46,AVG,20.35,1011.39,58.23
2019-06-15 10:03:06,AVG,20.35,1011.39,57.60
2019-06-15 10:03:26,AVG,20.35,1011.39,57.60
2019-06-15 10:03:46,AVG,20.35,1011.39,57.76
2019-06-15 10:04:06,AVG,20.35,1011.39,56.34
2019-06-15 10:04:26,AVG,20.35,1011.39,57.76
2019-06-15 10:04:46,AVG,20.35,1011.39,57.76
2019-06-15 10:05:06,AVG,20.35,1011.39,57.44
2019-06-15 10:05:26,AVG,20.35,1011.39,57.44
2019-06-15 10:05:46,AVG,20.35,1011.39,57.44
2019-06-15 10:06:06,AVG,20.35,1011.39,56.34
2019-06-15 10:06:26,AVG,20.35,1011.39,57.60
2019-06-15 10:06:46,AVG,20.35,1011.39,57.44
2019-06-15 10:07:06,AVG,20.35,1011.39,57.44
2019-06-15 10:07:26,AVG,20.35,1011.39,57.44
2019-06-15 10:07:46,AVG,20.35,1011.39,57.60
2019-06-15 10:08:06,AVG,20.35,1011.39,56.65
2019-06-15 10:08:26,AVG,20.35,1011.39,57.44
2019-06-15 10:08:46,AVG,20.35,1011.39,57.44
2019-06-15 10:09:06,AVG,20.35,1011.39,57.28
2019-06-15 10:09:26,AVG,20.35,1011.39,57.28
2019-06-15 10:09:46,AVG,20.35,1011.39,57.44
2019-06-15 10:10:06,AVG,20.35,1011.39,57.28
2019-06-15 10:10:26,AVG,20.35,1011.39,57.44
2019-06-15 10:10:46,AVG,20.35,1011.39,57.44
2019-06-15 10:11:06,AVG,20.35,1011.39,57.44
2019-06-15 10:11:26,AVG,20.35,1011.39,57.28
2019-06-15 10:11:46,AVG,20.35,1011.39,57.44
2019-06-15 10:12:06,AVG,20.35,1011.39,57.28
2019-06-15 10:12:26,AVG,20.35,1011.39,57.60
2019-06-15 10:12:46,AVG,20.35,1011.39,57.28
2019-06-15 10:13:06,AVG,20.35,1011.39,57.44
2019-06-15 10:13:26,AVG,20.35,1011.39,57.44
2019-06-15 10:13:46,AVG,20.35,1011.39,57.60
2019-06-15 10:14:06,AVG,20.35,1011.39,58.39
2019-06-15 10:14:26,AVG,20.35,1011.39,57.44
2019-06-15 10:14:46,AVG,20.35,1011.39,57.12
2019-06-15 10:15:06,AVG,20.35,1011.39,57.76
2019-06-15 10:15:26,AVG,20.35,1011.39,57.44
2019-06-15 10:15:46,AVG,20.35,1011.39,57.28
2019-06-15 10:16:06,AVG,20.35,1011.39,57.44
2019-06-15 10:16:26,AVG,20.35,1011.39,56.49
2019-06-15 10:16:46,AVG,20.35,1011.39,57.44
2019-06-15 10:17:06,AVG,20.35,1011.39,58.23
2019-06-15 10:17:26,AVG,20.35,1011.39,57.44
2019-06-15 10:17:46,AVG,20.35,1011.39,57.76
2019-06-15 10:18:06,AVG,20.35,1011.39,57.76
2019-06-15 10:18:26,AVG,20.35,1011.39,57.76
2019-06-15 10:18:46,AVG,20.35,1011.39,58.39
2019-06-15 10:19:06,AVG,20.35,1011.39,57.76
2019-06-15 10:19:26,AVG,20.35,1011.39,57.60
2019-06-15 10:19:46,AVG,20.35,1011.39,57.76
2019-06-15 10:20:06,AVG,20.35,1011.39,57.60
2019-06-15 10:20:26,AVG,20.35,1011.39,57.76
2019-06-15 10:20:46,AVG,20.35,1011.39,57.76
2019-06-15 10:21:06,AVG,20.35,1011.39,57.60
2019-06-15 10:21:26,AVG,20.35,1011.39,57.60
2019-06-15 10:21:46,AVG,20.35,1011.39,57.28
2019-06-15 10:22:06,AVG,20.35,1011.39,57.60
2019-06-15 10:22:26,AVG,20.35,1011.39,57.60
2019-06-15 10:22:46,AVG,20.35,1011.39,57.76
2019-06-15 10:23:06,AVG,20.35,1011.39,57.60
2019-06-15 10:23:26,AVG,20.35,1011.39,57.44
2019-06-15 10:23:46,AVG,20.35,1011.39,57.44
2019-06-15 10:24:06,AVG,20.35,1011.39,57.60
2019-06-15 10:24:26,AVG,20.35,1011.39,57.44
2019-06-15 10:24:46,AVG,20.35,1011.39,56.81
2019-06-15 10:25:06,AVG,20.35,1011.39,57.28
2019-06-15 10:25:26,AVG,20.35,1011.39,57.28
2019-06-15 10:25:46,AVG,20.35,1011.39,56.81
2019-06-15 10:26:06,AVG,20.35,1011.39,57.44
2019-06-15 10:26:26,AVG,20.35,1011.39,57.44
2019-06-15 10:26:46,AVG,20.35,1011.39,57.44
2019-06-15 10:27:06,AVG,20.35,1011.39,57.28
2019-06-15 10:27:26,AVG,20.35,1011.39,56.97
2019-06-15 10:27:46,AVG,20.35,1011.39,56.97
2019-06-15 10:28:06,AVG,20.35,1011.39,57.44
2019-06-15 10:28:26,AVG,20.35,1011.39,57.28
2019-06-15 10:28:46,AVG,20.35,1011.39,57.91
2019-06-15 10:29:06,AVG,20.35,1011.39,58.23
2019-06-15 10:29:26,AVG,20.35,1011.39,57.28
2019-06-15 10:29:46,AVG,20.35,1011.39,57.91
2019-06-15 10:30:06,AVG,20.35,1011.39,57.28
2019-06-15 10:30:26,AVG,20.35,1011.39,57.44
2019-06-15 10:30:46,AVG,20.35,1011.39,56.97
2019-06-15 10:31:06,AVG,20.35,1011.39,57.28
2019-06-15 10:31:26,AVG,20.35,1011.39,57.28
2019-06-15 10:31:46,AVG,20.35,1011.39,57.28
2019-06-15 10:32:06,AVG,20.35,1011.39,57.28
2019-06-15 10:32:26,AVG,20.35,1011.39,57.12
2019-06-15 10:32:46,AVG,20.35,1011.39,56.49
2019-06-15 10:33:06,AVG,20.35,1011.39,56.97
2019-06-15 10:33:26,AVG,20.35,1011.39,56.81
2019-06-15 10:33:46,AVG,20.35,1011.39,56.81
2019-06-15 10:34:06,AVG,20.35,1011.39,56.81
2019-06-15 10:34:26,AVG,20.35,1011.39,56.97
2019-06-15 10:34:46,AVG,20.35,1011.39,56.81
2019-06-15 10:35:06,AVG,20.35,1011.39,56.81
2019-06-15 10:35:26,AVG,20.35,1011.39,56.65
2019-06-15 10:35:46,AVG,20.35,1011.39,56.65
2019-06-15 10:36:06,AVG,20.35,1011.39,56.65
2019-06-15 10:36:26,AVG,20.35,1011.39,56.65
2019-06-15 10:36:46,AVG,20.35,1011.39,56.65
2019-06-15 10:37:06,AVG,20.35,1011.39,56.97
2019-06-15 10:37:26,AVG,20.35,1011.39,57.44
2019-06-15 10:37:46,AVG,20.35,1011.39,56.97
2019-06-15 10:38:06,AVG,20.57,1011.39,57.28
2019-06-15 10:38:26,AVG,20.57,1011.39,56.97
2019-06-15 10:38:46,AVG,20.35,1011.39,56.81
2019-06-15 10:39:06,AVG,20.35,1011.39,56.65
2019-06-15 10:39:26,AVG,20.35,1011.39,56.65
2019-06-15 10:39:46,AVG,20.35,1011.39,56.81
2019-06-15 10:40:06,AVG,20.35,1011.39,56.02
2019-06-15 10:40:26,AVG,20.35,1011.39,56.02
2019-06-15 10:40:46,AVG,20.35,1011.39,56.02
2019-06-15 10:41:06,AVG,20.35,1011.39,56.34
2019-06-15 10:41:26,AVG,20.57,1011.39,56.34
2019-06-15 10:41:46,AVG,20.57,1011.39,55.86
2019-06-15 10:42:06,AVG,20.35,1011.39,56.49
2019-06-15 10:42:26,AVG,20.35,1011.39,56.65
2019-06-15 10:42:46,AVG,20.35,1011.39,56.81
2019-06-15 10:43:06,AVG,20.57,1011.39,57.12
2019-06-15 10:43:26,AVG,20.57,1011.39,57.12
2019-06-15 10:43:46,AVG,20.57,1011.39,57.12
2019-06-15 10:44:06,AVG,20.57,1011.39,57.28
2019-06-15 10:44:26,AVG,20.57,1011.39,57.44
2019-06-15 10:44:46,AVG,20.35,1011.39,57.12
2019-06-15 10:45:06,AVG,20.57,1011.39,57.28
2019-06-15 10:45:26,AVG,20.57,1011.39,57.12
2019-06-15 10:45:46,AVG,20.35,1011.39,57.44
2019-06-15 10:46:06,AVG,20.57,1011.39,57.44
2019-06-15 10:46:26,AVG,20.57,1011.39,57.44
2019-06-15 10:46:46,AVG,20.57,1011.39,57.60
2019-06-15 10:47:06,AVG,20.57,1011.39,57.44
2019-06-15 10:47:26,AVG,20.57,1011.39,57.28
2019-06-15 10:47:46,AVG,20.57,1011.39,57.44
2019-06-15 10:48:06,AVG,20.35,1011.39,57.76
2019-06-15 10:48:26,AVG,20.35,1011.39,57.76
2019-06-15 10:48:46,AVG,20.35,1011.39,57.76
2019-06-15 10:49:06,AVG,20.35,1011.39,57.60
2019-06-15 10:49:26,AVG,20.57,1011.39,57.60
2019-06-15 10:49:46,AVG,20.35,1011.39,57.76
2019-06-15 10:50:06,AVG,20.57,1011.39,57.60
2019-06-15 10:50:26,AVG,20.57,1011.39,57.60
2019-06-15 10:50:46,AVG,20.57,1011.39,57.28
2019-06-15 10:51:06,AVG,20.57,1011.39,57.60
2019-06-15 10:51:26,AVG,20.57,1011.39,57.60
2019-06-15 10:51:46,AVG,20.57,1011.39,58.07
2019-06-15 10:52:06,AVG,20.57,1011.39,57.76
2019-06-15 10:52:26,AVG,20.57,1011.39,57.28
2019-06-15 10:52:46,AVG,20.57,1011.39,57.76
2019-06-15 10:53:06,AVG,20.57,1011.39,57.76
2019-06-15 10:53:26,AVG,20.57,1011.39,57.44
2019-06-15 10:53:46,AVG,20.57,1011.39,57.60
2019-06-15 10:54:06,AVG,20.57,1011.39,57.44
2019-06-15 10:54:26,AVG,20.57,1011.39,57.44
2019-06-15 10:54:46,AVG,20.57,1011.39,57.44
2019-06-15 10:55:06,AVG,20.57,1011.39,57.28
2019-06-15 10:55:26,AVG,20.57,1011.39,57.28
2019-06-15 10:55:46,AVG,20.57,1011.39,56.97
2019-06-15 10:56:06,AVG,20.57,1011.39,56.97
2019-06-15 10:56:26,AVG,20.57,1011.39,56.65
2019-06-15 10:56:46,AVG,20.57,1011.39,57.28
2019-06-15 10:57:06,AVG,20.57,1011.39,57.44
2019-06-15 10:57:26,AVG,20.57,1011.39,57.12
2019-06-15 10:57:46,AVG,20.57,1011.39,57.60
2019-06-15 10:58:06,AVG,20.57,1011.39,58.07
2019-06-15 10:58:26,AVG,20.57,1011.39,56.49
2019-06-15 10:58:46,AVG,20.57,1011.39,55.71
2019-06-15 10:59:06,AVG,20.57,1011.39,55.71
2019-06-15 10:59:26,AVG,20.57,1011.39,57.12
2019-06-15 10:59:46,AVG,20.57,1011.39,57.60
2019-06-15 11:00:06,AVG,20.57,1011.39,57.60
2019-06-15 11:00:26,AVG,20.57,1011.39,56.65
2019-06-15 11:00:46,AVG,20.57,1011.39,55.86
2019-06-15 11:01:06,AVG,20.57,1011.39,56.49
2019-06-15 11:01:26,AVG,20.57,1011.39,55.86
2019-06-15 11:01:46,AVG,20.57,1011.39,56.81
2019-06-15 11:02:06,AVG,20.57,1011.39,56.34
2019-06-15 11:02:26,AVG,20.57,1011.39,56.81
2019-06-15 11:02:46,AVG,20.57,1011.39,56.81
2019-06-15 11:03:06,AVG,20.57,1011.39,56.97
2019-06-15 11:03:26,AVG,20.57,1011.39,56.81
2019-06-15 11:03:46,AVG,20.57,1011.39,56.49
2019-06-15 11:04:06,AVG,20.57,1011.39,56.65
2019-06-15 11:04:26,AVG,20.57,1011.39,56.49
2019-06-15 11:04:46,AVG,20.57,1011.39,57.28
2019-06-15 11:05:06,AVG,20.57,1011.39,56.65
2019-06-15 11:05:26,AVG,20.57,1011.39,56.81
2019-06-15 11:05:46,AVG,20.57,1011.39,56.81
2019-06-15 11:06:06,AVG,20.57,1011.39,56.81
2019-06-15 11:06:26,AVG,20.57,1011.39,56.81
2019-06-15 11:06:46,AVG,20.57,1011.39,56.97
2019-06-15 11:07:06,AVG,20.57,1011.39,57.91
2019-06-15 11:07:26,AVG,20.57,1011.39,56.81
2019-06-15 11:07:46,AVG,20.57,1011.39,57.28
2019-06-15 11:08:06,AVG,20.57,1011.39,58.23
2019-06-15 11:08:26,AVG,20.57,1011.39,57.28
2019-06-15 11:08:46,AVG,20.57,1011.39,56.49
2019-06-15 11:09:06,AVG,20.57,1011.39,57.12
2019-06-15 11:09:26,AVG,20.57,1011.39,57.28
2019-06-15 11:09:46,AVG,20.57,1011.39,57.28
2019-06-15 11:10:06,AVG,20.57,1011.39,56.65
2019-06-15 11:10:26,AVG,20.57,1011.39,56.97
2019-06-15 11:10:46,AVG,20.57,1011.39,57.28
2019-06-15 11:11:06,AVG,20.57,1011.39,57.60
2019-06-15 11:11:26,AVG,20.57,1011.39,56.81
2019-06-15 11:11:46,AVG,20.57,1011.39,56.18
2019-06-15 11:12:06,AVG,20.57,1011.39,56.34
2019-06-15 11:12:26,AVG,20.57,1011.39,56.97
2019-06-15 11:12:46,AVG,20.57,1011.39,56.65
2019-06-15 11:13:06,AVG,20.57,1011.39,56.81
2019-06-15 11:13:26,AVG,20.57,1011.39,57.12
2019-06-15 11:13:46,AVG,20.57,1011.39,57.12
2019-06-15 11:14:06,AVG,20.57,1011.39,57.12
2019-06-15 11:14:26,AVG,20.57,1011.39,57.12
2019-06-15 11:14:46,AVG,20.57,1011.39,57.12
2019-06-15 11:15:06,AVG,20.57,1011.39,57.28
2019-06-15 11:15:26,AVG,20.57,1011.39,57.44
2019-06-15 11:15:46,AVG,20.57,1011.39,57.76
2019-06-15 11:16:06,AVG,20.57,1011.39,57.60
2019-06-15 11:16:26,AVG,20.57,1011.39,57.76
2019-06-15 11:16:46,AVG,20.57,1011.39,58.23
2019-06-15 11:17:06,AVG,20.57,1011.39,57.76
2019-06-15 11:17:26,AVG,20.57,1011.39,55.71
2019-06-15 11:17:46,AVG,20.57,1011.39,53.97
2019-06-15 11:18:06,AVG,20.57,1011.39,56.97
2019-06-15 11:18:26,AVG,20.57,1011.39,57.12
2019-06-15 11:18:46,AVG,20.57,1011.39,55.08
2019-06-15 11:19:06,AVG,20.57,1011.39,54.60
2019-06-15 11:19:26,AVG,20.57,1011.39,54.92
2019-06-15 11:19:46,AVG,20.57,1011.39,54.76
2019-06-15 11:20:06,AVG,20.57,1011.39,54.76
2019-06-15 11:20:26,AVG,20.57,1011.39,55.23
2019-06-15 11:20:46,AVG,20.57,1011.39,54.60
2019-06-15 11:21:06,AVG,20.57,1011.39,54.29
2019-06-15 11:21:26,AVG,20.57,1011.39,54.76
2019-06-15 11:21:46,AVG,20.57,1011.39,54.29
2019-06-15 11:22:06,AVG,20.57,1011.39,54.76
2019-06-15 11:22:26,AVG,20.57,1011.39,55.71
2019-06-15 11:22:46,AVG,20.57,1011.39,54.60
2019-06-15 11:23:06,AVG,20.57,1011.39,54.76
2019-06-15 11:23:26,AVG,20.57,1011.39,55.23
2019-06-15 11:23:46,AVG,20.57,1011.39,54.44
2019-06-15 11:24:06,AVG,20.57,1011.39,55.23
2019-06-15 11:24:26,AVG,20.57,1011.39,54.44
2019-06-15 11:24:46,AVG,20.57,1011.39,55.08
2019-06-15 11:25:06,AVG,20.57,1011.39,55.86
2019-06-15 11:25:26,AVG,20.57,1011.39,55.08
2019-06-15 11:25:46,AVG,20.57,1011.39,55.39
2019-06-15 11:26:06,AVG,20.57,1011.39,55.39
2019-06-15 11:26:26,AVG,20.57,1011.39,55.08
2019-06-15 11:26:46,AVG,20.57,1011.39,54.92
2019-06-15 11:27:06,AVG,20.57,1011.39,54.76
2019-06-15 11:27:26,AVG,20.57,1011.39,56.49
2019-06-15 11:27:46,AVG,20.57,1011.39,55.86
2019-06-15 11:28:06,AVG,20.57,1011.39,55.55
2019-06-15 11:28:26,AVG,20.57,1011.39,55.86
2019-06-15 11:28:46,AVG,20.57,1011.39,55.71
2019-06-15 11:29:06,AVG,20.57,1011.39,56.34
2019-06-15 11:29:26,AVG,20.57,1011.39,56.81
2019-06-15 11:29:46,AVG,20.57,1011.39,57.12
2019-06-15 11:30:06,AVG,20.57,1011.39,56.81
2019-06-15 11:30:26,AVG,20.57,1011.39,57.28
2019-06-15 11:30:46,AVG,20.57,1011.39,57.28
2019-06-15 11:31:06,AVG,20.57,1011.39,56.81
2019-06-15 11:31:26,AVG,20.57,1011.39,56.81
2019-06-15 11:31:46,AVG,20.57,1011.39,57.12
2019-06-15 11:32:06,AVG,20.57,1011.39,57.44
2019-06-15 11:32:26,AVG,20.57,1011.39,57.28
2019-06-15 11:32:46,AVG,20.57,1011.39,57.60
2019-06-15 11:33:06,AVG,20.57,1011.39,56.97
2019-06-15 11:33:26,AVG,20.57,1011.39,58.23
2019-06-15 11:33:46,AVG,20.57,1011.39,56.34
2019-06-15 11:34:06,AVG,20.57,1011.39,56.97
2019-06-15 11:34:26,AVG,20.57,1011.39,58.07
2019-06-15 11:34:46,AVG,20.57,1011.39,57.60
2019-06-15 11:35:06,AVG,20.57,1011.39,58.07
2019-06-15 11:35:26,AVG,20.57,1011.39,57.76
2019-06-15 11:35:46,AVG,20.57,1011.39,56.81
2019-06-15 11:36:06,AVG,20.57,1011.39,57.44
2019-06-15 11:36:26,AVG,20.57,1011.39,57.76
2019-06-15 11:36:46,AVG,20.57,1011.39,56.49
2019-06-15 11:37:06,AVG,20.57,1011.39,57.91
2019-06-15 11:37:26,AVG,20.57,1011.39,57.28
2019-06-15 11:37:46,AVG,20.57,1011.39,56.49
2019-06-15 11:38:06,AVG,20.57,1011.39,57.60
2019-06-15 11:38:26,AVG,20.57,1011.39,55.71
2019-06-15 11:38:46,AVG,20.57,1011.39,56.97
2019-06-15 11:39:06,AVG,20.57,1011.39,56.18
2019-06-15 11:39:26,AVG,20.57,1011.39,56.65
2019-06-15 11:39:46,AVG,20.57,1011.39,56.97
2019-06-15 11:40:06,AVG,20.57,1011.39,57.44
2019-06-15 11:40:26,AVG,20.57,1011.39,58.07
2019-06-15 11:40:46,AVG,20.57,1011.39,58.07
2019-06-15 11:41:06,AVG,20.57,1011.39,57.44
2019-06-15 11:41:26,AVG,20.57,1011.39,58.07
2019-06-15 11:41:46,AVG,20.57,1011.39,58.07
2019-06-15 11:42:06,AVG,20.57,1011.39,58.07
2019-06-15 11:42:26,AVG,20.57,1011.39,59.02
2019-06-15 11:42:46,AVG,20.57,1011.39,56.34
2019-06-15 11:43:06,AVG,20.57,1011.39,55.39
2019-06-15 11:43:26,AVG,20.57,1011.39,55.86
2019-06-15 11:43:46,AVG,20.57,1011.39,55.71
2019-06-15 11:44:06,AVG,20.57,1011.39,56.34
2019-06-15 11:44:26,AVG,20.57,1011.39,56.81
2019-06-15 11:44:46,AVG,20.57,1011.39,56.97
2019-06-15 11:45:06,AVG,20.57,1011.39,55.55
2019-06-15 11:45:26,AVG,20.57,1011.39,56.81
2019-06-15 11:45:46,AVG,20.57,1011.39,57.28
2019-06-15 11:46:06,AVG,20.57,1011.39,56.18
2019-06-15 11:46:26,AVG,20.57,1011.39,56.49
2019-06-15 11:46:46,AVG,20.57,1011.39,55.86
2019-06-15 11:47:06,AVG,20.57,1011.39,56.65
2019-06-15 11:47:26,AVG,20.57,1011.39,55.39
2019-06-15 11:47:46,AVG,20.57,1011.39,55.23
2019-06-15 11:48:06,AVG,20.57,1011.39,55.71
2019-06-15 11:48:26,AVG,20.57,1011.39,55.86
2019-06-15 11:48:46,AVG,20.57,1011.39,55.86
2019-06-15 11:49:06,AVG,20.57,1011.39,56.34
2019-06-15 11:49:26,AVG,20.57,1011.39,56.18
2019-06-15 11:49:46,AVG,20.57,1011.39,55.23
2019-06-15 11:50:06,AVG,20.57,1011.39,54.76
2019-06-15 11:50:26,AVG,20.57,1011.39,56.34
2019-06-15 11:50:46,AVG,20.57,1011.39,54.13
2019-06-15 11:51:06,AVG,20.57,1011.39,54.44
2019-06-15 11:51:26,AVG,20.57,1011.39,55.71
2019-06-15 11:51:46,AVG,20.57,1011.39,54.60
2019-06-15 11:52:06,AVG,20.57,1011.39,54.76
2019-06-15 11:52:26,AVG,20.57,1011.39,54.76
2019-06-15 11:52:46,AVG,20.57,1011.39,55.55
2019-06-15 11:53:06,AVG,20.57,1011.39,54.92
2019-06-15 11:53:26,AVG,20.57,1011.39,54.60
2019-06-15 11:53:46,AVG,20.57,1011.39,54.60
2019-06-15 11:54:06,AVG,20.57,1011.39,55.55
2019-06-15 11:54:26,AVG,20.57,1011.39,54.92
2019-06-15 11:54:46,AVG,20.57,1011.39,54.76
2019-06-15 11:55:06,AVG,20.57,1011.39,54.13
2019-06-15 11:55:26,AVG,20.57,1011.39,54.76
2019-06-15 11:55:46,AVG,20.57,1011.39,54.92
2019-06-15 11:56:06,AVG,20.57,1011.39,54.76
2019-06-15 11:56:26,AVG,20.57,1011.39,54.60
2019-06-15 11:56:46,AVG,20.57,1011.39,55.08
2019-06-15 11:57:06,AVG,20.57,1011.39,54.76
2019-06-15 11:57:26,AVG,20.57,1011.39,55.08
2019-06-15 11:57:46,AVG,20.57,1011.39,55.08
2019-06-15 11:58:06,AVG,20.57,1011.39,55.23
2019-06-15 11:58:26,AVG,20.57,1011.39,55.08
2019-06-15 11:58:46,AVG,20.57,1011.39,55.08
2019-06-15 11:59:06,AVG,20.57,1011.39,55.08
2019-06-15 11:59:26,AVG,20.57,1011.39,55.08
2019-06-15 11:59:46,AVG,20.57,1011.39,54.76
2019-06-15 12:00:06,AVG,20.57,1011.39,54.92
2019-06-15 12:00:26,AVG,20.57,1011.39,55.39
2019-06-15 12:00:46,AVG,20.57,1011.39,55.23
2019-06-15 12:01:06,AVG,20.57,1011.39,55.39
2019-06-15 12:01:26,AVG,20.57,1011.39,55.23
2019-06-15 12:01:46,AVG,20.57,1011.39,55.23
2019-06-15 12:02:06,AVG,20.57,1011.39,55.39
2019-06-15 12:02:26,AVG,20.57,1011.39,55.23
2019-06-15 12:02:46,AVG,20.57,1011.39,55.39
2019-06-15 12:03:06,AVG,20.57,1011.39,55.55
2019-06-15 12:03:26,AVG,20.57,1011.39,55.55
2019-06-15 12:03:46,AVG,20.57,1011.39,55.39
2019-06-15 12:04:06,AVG,20.57,1011.39,55.86
2019-06-15 12:04:26,AVG,20.57,1011.39,55.55
2019-06-15 12:04:46,AVG,20.57,1011.39,55.86
2019-06-15 12:05:06,AVG,20.57,1011.39,56.02
2019-06-15 12:05:26,AVG,20.57,1011.39,55.71
2019-06-15 12:05:46,AVG,20.57,1011.39,55.55
2019-06-15 12:06:06,AVG,20.57,1011.39,55.23
2019-06-15 12:06:26,AVG,20.57,1011.39,55.23
2019-06-15 12:06:46,AVG,20.57,1011.39,55.23
2019-06-15 12:07:06,AVG,20.57,1011.39,55.23
2019-06-15 12:07:26,AVG,20.57,1011.39,55.23
2019-06-15 12:07:46,AVG,20.57,1011.39,54.76
2019-06-15 12:08:06,AVG,20.57,1011.39,55.23
2019-06-15 12:08:26,AVG,20.57,1011.39,55.39
2019-06-15 12:08:46,AVG,20.57,1011.39,55.55
2019-06-15 12:09:06,AVG,20.57,1011.39,56.49
2019-06-15 12:09:26,AVG,20.57,1011.39,55.55
2019-06-15 12:09:46,AVG,20.78,1011.39,55.23
2019-06-15 12:10:06,AVG,20.57,1011.39,56.02
2019-06-15 12:10:26,AVG,20.57,1011.39,55.08
2019-06-15 12:10:46,AVG,20.57,1011.39,55.55
2019-06-15 12:11:06,AVG,20.57,1011.39,55.71
2019-06-15 12:11:26,AVG,20.57,1011.39,55.55
2019-06-15 12:11:46,AVG,20.57,1011.39,55.23
2019-06-15 12:12:06,AVG,20.57,1011.39,54.92
2019-06-15 12:12:26,AVG,20.57,1011.39,54.92
2019-06-15 12:12:46,AVG,20.57,1011.39,55.08
2019-06-15 12:13:06,AVG,20.57,1011.39,55.23
2019-06-15 12:13:26,AVG,20.57,1011.39,55.08
2019-06-15 12:13:46,AVG,20.57,1011.39,55.23
2019-06-15 12:14:06,AVG,20.57,1011.39,54.92
2019-06-15 12:14:26,AVG,20.57,1011.39,54.92
2019-06-15 12:14:46,AVG,20.57,1011.39,55.08
2019-06-15 12:15:06,AVG,20.57,1011.39,54.92
2019-06-15 12:15:26,AVG,20.57,1011.39,55.08
2019-06-15 12:15:46,AVG,20.57,1011.39,55.23
2019-06-15 12:16:06,AVG,20.57,1011.39,55.08
2019-06-15 12:16:26,AVG,20.57,1011.39,55.08
2019-06-15 12:16:46,AVG,20.57,1011.39,54.29
2019-06-15 12:17:06,AVG,20.57,1011.39,54.92
2019-06-15 12:17:26,AVG,20.57,1011.39,54.76
2019-06-15 12:17:46,AVG,20.57,1011.39,55.08
2019-06-15 12:18:06,AVG,20.57,1011.39,54.92
2019-06-15 12:18:26,AVG,20.57,1011.39,54.29
2019-06-15 12:18:46,AVG,20.57,1011.39,54.60
2019-06-15 12:19:06,AVG,20.57,1011.39,54.76
2019-06-15 12:19:26,AVG,20.57,1011.39,55.08
2019-06-15 12:19:46,AVG,20.57,1011.39,54.44
2019-06-15 12:20:06,AVG,20.57,1011.39,54.29
2019-06-15 12:20:26,AVG,20.57,1011.39,53.81
2019-06-15 12:20:46,AVG,20.57,1011.39,54.29
2019-06-15 12:21:06,AVG,20.57,1011.39,54.13
2019-06-15 12:21:26,AVG,20.57,1011.39,54.60
2019-06-15 12:21:46,AVG,20.57,1011.39,54.29
2019-06-15 12:22:06,AVG,20.57,1011.39,54.76
2019-06-15 12:22:26,AVG,20.57,1011.39,55.08
